is_background,location,speed_kmh,weather,vehicle,source_direction,microphone,decibel,Dezibel_ber
False,Schleusinger-Allee,70,W,C,L,SE,16.28016017380705,50.87790679931641
False,Schleusinger-Allee,70,W,C,L,ME,12.37886471062127,39.84850311279297
False,Schleusinger-Allee,70,W,C,L,SE,18.55933255957836,53.15512847900391
False,Schleusinger-Allee,70,W,T,R,ME,13.93144638041815,42.19306945800781
False,Schleusinger-Allee,70,W,T,R,SE,20.30429489482482,56.15240478515625
False,Schleusinger-Allee,70,W,C,R,ME,13.28149385126979,41.87149810791016
False,Schleusinger-Allee,70,W,C,R,SE,19.28650883260845,55.37958908081055
False,Schleusinger-Allee,70,W,C,L,ME,14.69019454409859,41.58258438110352
False,Schleusinger-Allee,70,W,C,L,SE,20.82063140255201,54.39684295654297
False,Schleusinger-Allee,70,W,C,L,ME,12.10091651072766,39.51394271850586
False,Schleusinger-Allee,70,W,C,L,SE,18.1521338090747,52.71531295776367
False,Schleusinger-Allee,70,W,C,L,ME,12.14332654209366,39.69534301757812
False,Schleusinger-Allee,70,W,C,L,SE,18.27661801323601,53.00971221923828
False,Schleusinger-Allee,70,W,C,L,ME,12.31088075576468,39.25960922241211
False,Schleusinger-Allee,70,W,C,L,SE,18.66545698411534,52.57991027832031
False,Schleusinger-Allee,70,W,C,L,ME,9.558991548112587,38.26794815063477
False,Schleusinger-Allee,70,W,C,L,SE,15.22960998301858,50.39133453369141
False,Schleusinger-Allee,70,W,C,L,ME,12.88814046942747,40.64920425415039
False,Schleusinger-Allee,70,W,C,L,SE,18.92679770051279,54.05434417724609
False,Schleusinger-Allee,70,W,C,L,ME,11.92042540532433,39.27015686035156
False,Schleusinger-Allee,70,W,C,L,SE,18.4132116784465,52.80489730834961
False,Schleusinger-Allee,70,W,C,L,ME,11.23415475295054,38.45190811157227
False,Schleusinger-Allee,70,W,C,L,SE,17.86678956806872,52.18673324584961
False,Schleusinger-Allee,70,W,C,L,ME,11.72375301679143,40.59308624267578
False,Schleusinger-Allee,70,W,C,L,SE,17.15150971214602,52.70797729492188
False,Schleusinger-Allee,70,W,T,L,ME,22.76041834836282,51.0637321472168
False,Schleusinger-Allee,70,W,T,L,SE,26.33068551518263,61.87567138671875
False,Schleusinger-Allee,70,W,C,L,ME,14.51676887747216,42.09309768676758
False,Schleusinger-Allee,70,W,C,L,SE,19.77476388199441,54.36260223388672
False,Schleusinger-Allee,70,W,T,R,ME,16.9744101670936,44.73673248291016
False,Schleusinger-Allee,70,W,T,R,SE,22.11416939060712,57.6373291015625
False,Schleusinger-Allee,70,W,C,R,ME,11.3733636569463,39.34500885009766
False,Schleusinger-Allee,70,W,C,R,SE,17.38117736287763,52.90547561645508
False,Schleusinger-Allee,70,W,C,L,ME,14.24809559491706,40.85950469970703
False,Schleusinger-Allee,70,W,C,L,SE,19.70284566912126,53.4365119934082
False,Schleusinger-Allee,70,W,C,R,ME,15.91600355598646,44.03536987304688
False,Schleusinger-Allee,70,W,C,R,SE,21.39416917229926,56.91721725463867
False,Schleusinger-Allee,70,W,C,L,ME,13.83002036922786,40.77533721923828
False,Schleusinger-Allee,70,W,C,L,SE,18.8917880908501,53.19823455810547
False,Schleusinger-Allee,70,W,C,L,ME,14.42662918445739,40.02408981323242
False,Schleusinger-Allee,70,W,C,L,SE,19.97129703785657,52.72073364257812
False,Schleusinger-Allee,70,W,C,R,ME,13.64950241573234,41.45390319824219
False,Schleusinger-Allee,70,W,C,R,SE,19.05049141707282,54.59882354736328
False,Schleusinger-Allee,70,W,T,R,ME,12.148110691378,41.68114852905273
False,Schleusinger-Allee,70,W,T,R,SE,17.25645222153321,54.05793380737305
False,Schleusinger-Allee,70,W,T,L,ME,14.37854773802826,41.07434463500977
False,Schleusinger-Allee,70,W,T,L,SE,20.15561821329948,54.3817138671875
False,Schleusinger-Allee,70,W,B,L,ME,19.16772050134943,49.89548492431641
False,Schleusinger-Allee,70,W,B,L,SE,24.63189816005715,62.62339019775391
False,Schleusinger-Allee,70,W,T,L,ME,13.55883502975076,42.69367599487305
False,Schleusinger-Allee,70,W,T,L,SE,16.6906820332251,52.76330947875977
False,Schleusinger-Allee,70,W,C,R,ME,13.3320223520325,40.6583366394043
False,Schleusinger-Allee,70,W,C,R,SE,19.0995669316519,54.05475997924805
False,Schleusinger-Allee,70,W,C,R,ME,11.84426852331447,40.59878921508789
False,Schleusinger-Allee,70,W,C,R,SE,17.5485091200625,53.47541046142578
False,Schleusinger-Allee,70,W,C,R,ME,11.76716350474786,40.01078796386719
False,Schleusinger-Allee,70,W,C,R,SE,16.71889622322986,52.65052032470703
False,Schleusinger-Allee,70,W,C,R,ME,11.0017315450011,38.8442268371582
False,Schleusinger-Allee,70,W,C,R,SE,16.23632882632613,51.63803863525391
False,Schleusinger-Allee,70,W,T,R,ME,16.58128019226078,45.422119140625
False,Schleusinger-Allee,70,W,T,R,SE,21.63128153604688,57.73827362060547
False,Schleusinger-Allee,70,W,T,L,ME,23.12860314589883,51.68398284912109
False,Schleusinger-Allee,70,W,T,L,SE,28.06699776692669,64.71484375
False,Schleusinger-Allee,70,W,C,R,ME,11.43039347148574,39.89411926269531
False,Schleusinger-Allee,70,W,C,R,SE,15.76968793878682,52.06533432006836
False,Schleusinger-Allee,70,W,C,R,ME,13.82047580778585,42.23061370849609
False,Schleusinger-Allee,70,W,C,R,SE,18.59069833454719,54.37229919433594
False,Schleusinger-Allee,70,W,C,R,ME,13.6413072829917,41.98703002929688
False,Schleusinger-Allee,70,W,C,R,SE,17.91732325978767,53.71560668945312
False,Schleusinger-Allee,70,W,C,R,ME,12.52126463843774,41.44994354248047
False,Schleusinger-Allee,70,W,C,R,SE,16.53304401879326,52.62408828735352
False,Schleusinger-Allee,70,W,C,R,ME,9.499279708453345,37.54462432861328
False,Schleusinger-Allee,70,W,C,R,SE,15.23826311397274,50.59495162963867
False,Schleusinger-Allee,70,W,C,L,ME,12.84684373151353,39.51651763916016
False,Schleusinger-Allee,70,W,C,L,SE,18.9058344390119,52.72570419311523
False,Schleusinger-Allee,70,W,C,L,ME,15.48317922272242,42.96249008178711
False,Schleusinger-Allee,70,W,C,L,SE,20.18639685629262,55.73637390136719
False,Schleusinger-Allee,70,W,C,L,ME,13.73550028275933,39.85232925415039
False,Schleusinger-Allee,70,W,C,L,SE,19.55145202434533,52.86923599243164
False,Schleusinger-Allee,70,W,C,R,ME,11.75405625552672,39.84366607666016
False,Schleusinger-Allee,70,W,C,R,SE,17.4065553665524,53.03045654296875
False,Schleusinger-Allee,70,W,C,R,ME,11.49937421952881,39.49636459350586
False,Schleusinger-Allee,70,W,C,R,SE,17.11982034617122,52.63433074951172
False,Schleusinger-Allee,70,W,C,R,ME,10.65877703778005,38.2993049621582
False,Schleusinger-Allee,70,W,C,R,SE,16.67369518114793,51.74197769165039
False,Schleusinger-Allee,70,W,T,L,ME,15.13318449099505,42.8115348815918
False,Schleusinger-Allee,70,W,T,L,SE,20.63731652976659,55.64457702636719
False,Schleusinger-Allee,70,W,C,L,ME,15.33605832848441,43.20940399169922
False,Schleusinger-Allee,70,W,C,L,SE,20.89893111643997,55.83858871459961
False,Schleusinger-Allee,70,W,C,L,ME,12.68983874993231,40.34342575073242
False,Schleusinger-Allee,70,W,C,L,SE,18.97683110068894,54.0665397644043
False,Schleusinger-Allee,70,W,C,R,ME,10.98648780723127,38.97136688232422
False,Schleusinger-Allee,70,W,C,R,SE,17.12428137377173,52.58779144287109
False,Schleusinger-Allee,70,W,C,L,ME,13.14050323145862,40.36077880859375
False,Schleusinger-Allee,70,W,C,L,SE,19.34280806662785,53.87214279174805
False,Schleusinger-Allee,70,W,C,L,ME,15.59039889035925,43.87451171875
False,Schleusinger-Allee,70,W,C,L,SE,21.03383611503637,55.94864654541016
False,Schleusinger-Allee,70,W,C,L,ME,14.07209682002933,40.64747619628906
False,Schleusinger-Allee,70,W,C,L,SE,22.11165545884837,56.13127899169922
False,Schleusinger-Allee,70,W,T,L,ME,14.96463828141724,42.71564102172852
False,Schleusinger-Allee,70,W,T,L,SE,19.34884461240187,54.22797012329102
False,Schleusinger-Allee,70,W,C,R,ME,12.5335506074276,41.13535308837891
False,Schleusinger-Allee,70,W,C,R,SE,17.69115718225732,53.3521728515625
False,Schleusinger-Allee,70,W,C,R,ME,11.0136739363565,39.2532958984375
False,Schleusinger-Allee,70,W,C,R,SE,16.37726178161262,51.93720245361328
False,Schleusinger-Allee,70,W,C,L,ME,15.86052055796794,43.86992645263672
False,Schleusinger-Allee,70,W,C,L,SE,23.316216496768,58.92104339599609
False,Schleusinger-Allee,70,W,C,L,ME,18.03156093579435,46.81512069702148
False,Schleusinger-Allee,70,W,C,L,SE,24.16674094192871,58.58068084716797
False,Schleusinger-Allee,70,W,C,R,ME,14.75021313490169,42.06911468505859
False,Schleusinger-Allee,70,W,C,R,SE,20.03679521572899,55.04095458984375
False,Schleusinger-Allee,70,W,C,R,ME,8.49354871478787,36.93894195556641
False,Schleusinger-Allee,70,W,C,R,SE,14.55883950466437,50.06378936767578
False,Schleusinger-Allee,70,W,C,R,ME,11.74755624665463,39.46642684936523
False,Schleusinger-Allee,70,W,C,R,SE,17.46791415479133,52.70108032226562
False,Schleusinger-Allee,70,W,C,R,ME,12.43853857572717,40.09629821777344
False,Schleusinger-Allee,70,W,C,R,SE,17.77035785227688,52.87857437133789
False,Schleusinger-Allee,70,W,C,L,ME,10.93466530307361,38.70441818237305
False,Schleusinger-Allee,70,W,C,L,SE,16.12266660587213,51.08124923706055
False,Schleusinger-Allee,70,W,C,L,ME,13.64085974778035,42.73127746582031
False,Schleusinger-Allee,70,W,C,L,SE,18.2187290444538,53.47418594360352
False,Schleusinger-Allee,70,W,T,L,ME,23.84172935470563,52.15530395507812
False,Schleusinger-Allee,70,W,T,L,SE,28.44712540990194,64.3238296508789
False,Schleusinger-Allee,70,W,C,R,ME,11.85465932853828,39.99250411987305
False,Schleusinger-Allee,70,W,C,R,SE,16.9716868793945,52.78432083129883
False,Schleusinger-Allee,70,W,C,R,ME,12.25874326409791,40.2454833984375
False,Schleusinger-Allee,70,W,C,R,SE,17.36165128115811,53.02463150024414
False,Schleusinger-Allee,70,W,C,L,ME,18.79476320927734,40.01038360595703
False,Schleusinger-Allee,70,W,C,L,SE,21.49718632665416,54.17791748046875
False,Schleusinger-Allee,70,W,C,R,ME,15.96935569179983,38.48394775390625
False,Schleusinger-Allee,70,W,C,R,SE,18.61349449362486,52.63990020751953
False,Schleusinger-Allee,70,W,C,L,ME,19.26313221053015,39.98408508300781
False,Schleusinger-Allee,70,W,C,L,SE,21.80619186176974,53.80295944213867
False,Schleusinger-Allee,70,W,T,L,ME,25.9900557100781,49.09194183349609
False,Schleusinger-Allee,70,W,T,L,SE,26.60766719857478,61.32168197631836
False,Schleusinger-Allee,70,W,C,R,ME,13.76965247030959,37.09515762329102
False,Schleusinger-Allee,70,W,C,R,SE,15.3736656861841,50.0969123840332
False,Schleusinger-Allee,70,W,C,R,ME,17.06602039332184,40.09353637695312
False,Schleusinger-Allee,70,W,C,R,SE,19.34501380934766,54.01438140869141
False,Schleusinger-Allee,70,W,C,R,ME,21.31803053317618,44.16876220703125
False,Schleusinger-Allee,70,W,C,R,SE,23.05718921574151,57.35375213623047
False,Schleusinger-Allee,70,W,C,L,ME,19.81563033090409,41.50872421264648
False,Schleusinger-Allee,70,W,C,L,SE,22.22627893359146,55.31475448608398
False,Schleusinger-Allee,70,W,C,R,ME,13.94053765862531,36.71428298950195
False,Schleusinger-Allee,70,W,C,R,SE,16.6059589057327,50.93322372436523
False,Schleusinger-Allee,70,W,C,L,ME,18.92079819075243,41.87039947509766
False,Schleusinger-Allee,70,W,C,L,SE,20.1340945521356,54.22764587402344
False,Schleusinger-Allee,70,W,C,R,ME,17.72838914764436,41.19900512695312
False,Schleusinger-Allee,70,W,C,R,SE,19.69098310324894,54.21469116210938
False,Schleusinger-Allee,70,W,T,R,ME,28.90883720724848,52.65213394165039
False,Schleusinger-Allee,70,W,T,R,SE,30.14422433455668,65.86769104003906
False,Schleusinger-Allee,70,W,C,L,ME,18.20529791990296,41.02840805053711
False,Schleusinger-Allee,70,W,C,L,SE,19.89616708060165,53.46451568603516
False,Schleusinger-Allee,70,W,C,L,ME,21.2110270459452,43.90389251708984
False,Schleusinger-Allee,70,W,C,L,SE,22.87045706777484,56.92470932006836
False,Schleusinger-Allee,70,W,T,R,ME,23.94762838731846,47.77871704101562
False,Schleusinger-Allee,70,W,T,R,SE,23.78840417900687,58.81196975708008
False,Schleusinger-Allee,70,W,C,R,ME,17.14480934123012,40.6065559387207
False,Schleusinger-Allee,70,W,C,R,SE,18.94564670410751,53.66980361938477
False,Schleusinger-Allee,70,W,C,R,ME,17.40975198609679,40.54364013671875
False,Schleusinger-Allee,70,W,C,R,SE,19.31707712503833,53.93209838867188
False,Schleusinger-Allee,70,W,C,R,ME,15.91084450170117,38.41392135620117
False,Schleusinger-Allee,70,W,C,R,SE,17.80866184321944,51.59574508666992
False,Schleusinger-Allee,70,W,C,L,ME,16.99750157952676,39.37076187133789
False,Schleusinger-Allee,70,W,C,L,SE,19.36342051136848,53.07841491699219
False,Schleusinger-Allee,70,W,C,L,ME,14.76419562962454,36.18716049194336
False,Schleusinger-Allee,70,W,C,L,SE,17.14287415844643,49.40900039672852
False,Schleusinger-Allee,70,W,C,R,ME,15.839224536279,38.541748046875
False,Schleusinger-Allee,70,W,C,R,SE,18.18303152156773,52.24916076660156
False,Schleusinger-Allee,70,W,C,R,ME,16.14878048040116,39.86450958251953
False,Schleusinger-Allee,70,W,C,R,SE,16.98419559712901,51.34821319580078
False,Schleusinger-Allee,70,W,C,R,ME,15.09986551502951,38.33278274536133
False,Schleusinger-Allee,70,W,C,R,SE,16.55209092950903,50.76734161376953
False,Schleusinger-Allee,70,W,C,R,ME,16.19151855376385,38.5934944152832
False,Schleusinger-Allee,70,W,C,R,SE,18.49556415520836,51.99303817749023
False,Schleusinger-Allee,70,W,C,R,ME,18.21439517045936,41.35891723632812
False,Schleusinger-Allee,70,W,C,R,SE,19.82660169278649,53.88450241088867
False,Schleusinger-Allee,70,W,C,L,ME,18.02658650528345,39.9092903137207
False,Schleusinger-Allee,70,W,C,L,SE,20.47585333157993,53.35618209838867
False,Schleusinger-Allee,70,W,C,L,ME,19.71420878269776,43.12814331054688
False,Schleusinger-Allee,70,W,C,L,SE,20.82745024448981,54.80464172363281
False,Schleusinger-Allee,70,W,C,L,ME,16.70064832433638,37.94277572631836
False,Schleusinger-Allee,70,W,C,L,SE,19.16984533343496,50.89379119873047
False,Schleusinger-Allee,70,W,C,L,ME,20.52149310328517,42.08666610717773
False,Schleusinger-Allee,70,W,C,L,SE,23.30267019856636,56.42964935302734
False,Schleusinger-Allee,70,W,C,L,ME,17.07778251901194,39.23296737670898
False,Schleusinger-Allee,70,W,C,L,SE,19.77326245648036,53.01320648193359
False,Schleusinger-Allee,70,W,C,L,ME,18.61934689922657,40.32590103149414
False,Schleusinger-Allee,70,W,C,L,SE,20.30478924418619,52.40914154052734
False,Schleusinger-Allee,70,W,C,R,ME,22.2685801099345,44.89931106567383
False,Schleusinger-Allee,70,W,C,R,SE,24.67733250688286,58.95329284667969
False,Schleusinger-Allee,70,W,C,R,ME,22.31364582727151,44.64197540283203
False,Schleusinger-Allee,70,W,C,R,SE,23.67415373022074,56.93001937866211
False,Schleusinger-Allee,70,W,C,R,ME,14.57419003638577,37.11420059204102
False,Schleusinger-Allee,70,W,C,R,SE,16.93680305524944,50.95970153808594
False,Schleusinger-Allee,70,W,C,R,ME,13.17941655687933,35.65055465698242
False,Schleusinger-Allee,70,W,C,R,SE,15.38254061718618,49.39299011230469
False,Schleusinger-Allee,70,W,C,R,ME,14.93457604977657,37.94536972045898
False,Schleusinger-Allee,70,W,C,R,SE,17.41649720441207,51.96575927734375
False,Schleusinger-Allee,70,W,C,L,ME,20.04938663514199,41.31412887573242
False,Schleusinger-Allee,70,W,C,L,SE,22.44130958532484,54.79060363769531
False,Schleusinger-Allee,70,W,T,L,ME,25.03991477902208,48.49143218994141
False,Schleusinger-Allee,70,W,T,L,SE,27.24306591968004,62.35124969482422
False,Schleusinger-Allee,70,W,C,R,ME,17.92251871564628,41.48005294799805
False,Schleusinger-Allee,70,W,C,R,SE,19.78794512708134,54.78879547119141
False,Schleusinger-Allee,70,W,C,R,ME,16.91342338363316,40.0501823425293
False,Schleusinger-Allee,70,W,C,R,SE,18.48411451209211,53.30812454223633
False,Schleusinger-Allee,70,W,C,R,ME,18.00604685610142,40.405517578125
False,Schleusinger-Allee,70,W,C,R,SE,18.90184576045339,52.95796966552734
False,Schleusinger-Allee,70,W,C,L,ME,18.02334377937255,39.87027740478516
False,Schleusinger-Allee,70,W,C,L,SE,20.49964983471263,53.35622406005859
False,Schleusinger-Allee,70,W,C,L,ME,13.52931077527683,35.87924575805664
False,Schleusinger-Allee,70,W,C,L,SE,15.97071721541459,49.56239700317383
False,Schleusinger-Allee,70,W,T,R,ME,20.46831636246235,42.75027465820312
False,Schleusinger-Allee,70,W,T,R,SE,22.59813854093083,56.56176376342773
False,Schleusinger-Allee,70,W,C,L,ME,16.96219753657534,39.86797332763672
False,Schleusinger-Allee,70,W,C,L,SE,18.59457030594151,52.68536376953125
False,Schleusinger-Allee,70,W,C,L,ME,18.25511562739149,41.03298568725586
False,Schleusinger-Allee,70,W,C,L,SE,20.32989682142354,54.36289978027344
False,Schleusinger-Allee,70,W,T,L,ME,18.08611630002711,41.20364379882812
False,Schleusinger-Allee,70,W,T,L,SE,19.56904210235738,53.77614593505859
False,Schleusinger-Allee,70,W,C,L,ME,16.66336135778644,39.50253295898438
False,Schleusinger-Allee,70,W,C,L,SE,18.48662889632712,51.99275588989258
False,Schleusinger-Allee,70,W,C,L,ME,22.12977587776539,45.53080749511719
False,Schleusinger-Allee,70,W,C,L,SE,23.50945232571871,57.40085983276367
False,Schleusinger-Allee,70,W,C,L,ME,19.38971895358358,40.18182373046875
False,Schleusinger-Allee,70,W,C,L,SE,22.09439091144507,53.97037124633789
False,Schleusinger-Allee,70,W,C,L,ME,17.26543394546404,39.36848449707031
False,Schleusinger-Allee,70,W,C,L,SE,19.80826916557384,53.32819366455078
False,Schleusinger-Allee,70,W,C,L,ME,17.58435073920588,38.8458366394043
False,Schleusinger-Allee,70,W,C,L,SE,19.96121799210961,52.38297653198242
False,Schleusinger-Allee,70,W,C,R,ME,18.23448868240516,41.10321807861328
False,Schleusinger-Allee,70,W,C,R,SE,20.59152332617616,54.87992858886719
False,Schleusinger-Allee,70,W,T,R,ME,19.17415376042761,41.79364776611328
False,Schleusinger-Allee,70,W,T,R,SE,21.04103666361756,55.26239395141602
False,Schleusinger-Allee,70,W,C,L,ME,21.95940410228675,43.71451568603516
False,Schleusinger-Allee,70,W,C,L,SE,24.65092944853748,58.13229751586914
False,Schleusinger-Allee,70,W,C,R,ME,14.31123553757411,36.65172958374023
False,Schleusinger-Allee,70,W,C,R,SE,17.00490857862098,50.58624267578125
False,Schleusinger-Allee,70,W,T,L,ME,19.09340751524343,39.92233276367188
False,Schleusinger-Allee,70,W,T,L,SE,21.62813915715081,53.4194221496582
False,Schleusinger-Allee,70,W,C,L,ME,18.48104764079994,41.24914932250977
False,Schleusinger-Allee,70,W,C,L,SE,20.89827825201762,54.9830322265625
False,Schleusinger-Allee,70,W,C,L,ME,17.85654161076885,39.0261116027832
False,Schleusinger-Allee,70,W,C,L,SE,20.48674583591383,52.76244735717773
False,Schleusinger-Allee,70,W,C,L,ME,19.10788788035613,41.60172271728516
False,Schleusinger-Allee,70,W,C,L,SE,20.53884155098991,54.45318603515625
False,Schleusinger-Allee,70,W,C,R,ME,22.02265868496758,45.72948837280273
False,Schleusinger-Allee,70,W,C,R,SE,23.07006277227629,57.11989593505859
False,Schleusinger-Allee,70,W,C,L,ME,18.22977820258991,40.4805793762207
False,Schleusinger-Allee,70,W,C,L,SE,20.28080119786574,53.96118927001953
False,Schleusinger-Allee,70,W,C,L,ME,17.68609891425758,40.70878601074219
False,Schleusinger-Allee,70,W,C,L,SE,19.7984440332361,54.14947128295898
False,Schleusinger-Allee,70,W,C,L,ME,17.30177112240713,39.39195251464844
False,Schleusinger-Allee,70,W,C,L,SE,19.85696669954014,53.15867614746094
False,Schleusinger-Allee,70,W,T,R,ME,17.64141058605833,41.09079742431641
False,Schleusinger-Allee,70,W,T,R,SE,19.28288586080616,53.90894317626953
False,Schleusinger-Allee,70,W,C,R,ME,18.06414220052315,40.72563934326172
False,Schleusinger-Allee,70,W,C,R,SE,20.78608421462931,54.86757278442383
False,Schleusinger-Allee,70,W,C,R,ME,15.84916976133097,38.97923278808594
False,Schleusinger-Allee,70,W,C,R,SE,18.33222038968188,52.53231811523438
False,Schleusinger-Allee,70,W,C,L,ME,17.91161637919321,39.51324844360352
False,Schleusinger-Allee,70,W,C,L,SE,20.69609729116623,53.45305633544922
False,Schleusinger-Allee,70,W,C,L,ME,18.78539146919633,41.89100646972656
False,Schleusinger-Allee,70,W,C,L,SE,20.86211380412982,54.74253845214844
False,Schleusinger-Allee,70,W,C,L,ME,19.39106726627151,40.58984375
False,Schleusinger-Allee,70,W,C,L,SE,21.94302234053067,54.58274459838867
False,Schleusinger-Allee,70,W,C,L,ME,17.34020268146626,38.78746032714844
False,Schleusinger-Allee,70,W,C,L,SE,19.87104331457478,52.29664993286133
False,Schleusinger-Allee,70,W,C,L,ME,18.91839868860028,40.76083755493164
False,Schleusinger-Allee,70,W,C,L,SE,21.67268937819043,55.13285827636719
False,Schleusinger-Allee,70,W,C,L,ME,18.34532193169835,40.0748405456543
False,Schleusinger-Allee,70,W,C,L,SE,20.96057818099221,53.69741058349609
False,Schleusinger-Allee,70,W,C,R,ME,16.89041052997901,39.63505172729492
False,Schleusinger-Allee,70,W,C,R,SE,18.9935873458864,53.10793685913086
False,Schleusinger-Allee,70,W,C,R,ME,17.9671565379159,40.6744270324707
False,Schleusinger-Allee,70,W,C,R,SE,19.88090383216589,53.70071411132812
False,Schleusinger-Allee,70,W,C,L,ME,18.11962575788637,40.64079666137695
False,Schleusinger-Allee,70,W,C,L,SE,20.21295094308799,53.92885589599609
False,Schleusinger-Allee,70,W,C,R,ME,17.68221954976722,41.88346481323242
False,Schleusinger-Allee,70,W,C,R,SE,18.42070589953758,53.19382476806641
False,Schleusinger-Allee,70,W,T,R,ME,16.95193627357894,39.83801651000977
False,Schleusinger-Allee,70,W,T,R,SE,18.12348388151058,52.87851333618164
False,Schleusinger-Allee,70,W,C,L,ME,18.0359699000315,40.32056045532227
False,Schleusinger-Allee,70,W,C,L,SE,20.11543626289292,53.82305908203125
False,Schleusinger-Allee,70,W,C,L,ME,17.9300532719626,40.43084716796875
False,Schleusinger-Allee,70,W,C,L,SE,20.17499054337579,53.40755081176758
False,Schleusinger-Allee,70,W,T,R,ME,19.4955490063807,42.4135627746582
False,Schleusinger-Allee,70,W,T,R,SE,21.02037239302435,55.60611724853516
False,Schleusinger-Allee,70,W,C,L,ME,16.53292907077192,38.56497192382812
False,Schleusinger-Allee,70,W,C,L,SE,18.90575552002283,51.96953201293945
False,Schleusinger-Allee,70,W,C,L,ME,18.16501990237624,41.14781951904297
False,Schleusinger-Allee,70,W,C,L,SE,20.25741297162177,54.72372436523438
False,Schleusinger-Allee,70,W,C,L,ME,16.27176037339474,39.00426864624023
False,Schleusinger-Allee,70,W,C,L,SE,17.77062743403959,51.59231567382812
False,Schleusinger-Allee,70,W,C,R,ME,17.35944071856694,39.66403579711914
False,Schleusinger-Allee,70,W,C,R,SE,19.82512850135961,53.82849502563477
False,Schleusinger-Allee,70,W,T,L,ME,20.2527397120027,43.75662612915039
False,Schleusinger-Allee,70,W,T,L,SE,21.64034081142584,55.95143127441406
False,Schleusinger-Allee,70,W,C,L,ME,16.20672678695922,40.45645904541016
False,Schleusinger-Allee,70,W,C,L,SE,20.71963541862185,52.40253829956055
False,Schleusinger-Allee,70,W,C,L,ME,16.57476382238951,38.50215530395508
False,Schleusinger-Allee,70,W,C,L,SE,23.31108584998137,53.4257926940918
False,Schleusinger-Allee,70,W,C,L,ME,14.83373786385184,37.65050888061523
False,Schleusinger-Allee,70,W,C,L,SE,21.36775172748209,52.01041793823242
False,Schleusinger-Allee,70,W,C,R,ME,15.66758006878858,38.76905059814453
False,Schleusinger-Allee,70,W,C,R,SE,22.64682343884889,54.26414489746094
False,Schleusinger-Allee,70,W,C,R,ME,15.04296917054668,38.55203247070312
False,Schleusinger-Allee,70,W,C,R,SE,21.44681736215475,53.07672500610352
False,Schleusinger-Allee,70,W,C,R,ME,15.61969162353533,40.33591461181641
False,Schleusinger-Allee,70,W,C,R,SE,20.01208223828087,50.79354095458984
False,Schleusinger-Allee,70,W,C,R,ME,16.01567032711487,39.60132217407227
False,Schleusinger-Allee,70,W,C,R,SE,23.29408392818736,55.41986083984375
False,Schleusinger-Allee,70,W,C,R,ME,15.2958004941717,38.17142486572266
False,Schleusinger-Allee,70,W,C,R,SE,22.37530601150549,53.9420166015625
False,Schleusinger-Allee,70,W,C,R,ME,17.47743394183689,40.84650421142578
False,Schleusinger-Allee,70,W,C,R,SE,24.0397517771671,55.94142150878906
False,Schleusinger-Allee,70,W,C,L,ME,19.82457879292309,42.6228141784668
False,Schleusinger-Allee,70,W,C,L,SE,26.76755823492667,58.18217086791992
False,Schleusinger-Allee,70,W,C,R,ME,15.77609549995522,38.81837463378906
False,Schleusinger-Allee,70,W,C,R,SE,22.68295861316929,54.02569961547852
False,Schleusinger-Allee,70,W,C,R,ME,14.94083474241691,38.03733444213867
False,Schleusinger-Allee,70,W,C,R,SE,22.01175390512557,53.74852752685547
False,Schleusinger-Allee,70,W,C,R,ME,15.46529265999275,38.70645141601562
False,Schleusinger-Allee,70,W,C,R,SE,21.2923165394368,52.32626342773438
False,Schleusinger-Allee,70,W,C,R,ME,15.06456650539725,36.95944213867188
False,Schleusinger-Allee,70,W,C,R,SE,22.03850443446449,51.79122543334961
False,Schleusinger-Allee,70,W,T,L,ME,16.949429766128,38.50429153442383
False,Schleusinger-Allee,70,W,T,L,SE,24.31503916645523,53.9835319519043
False,Schleusinger-Allee,70,W,T,R,ME,17.91887659826972,40.69718551635742
False,Schleusinger-Allee,70,W,T,R,SE,25.14031087667962,56.32191467285156
False,Schleusinger-Allee,70,W,C,R,ME,15.60880948759473,37.68480682373047
False,Schleusinger-Allee,70,W,C,R,SE,22.69288885642329,53.21359634399414
False,Schleusinger-Allee,70,W,C,R,ME,15.21943867562753,36.72527694702148
False,Schleusinger-Allee,70,W,C,R,SE,21.90272768097215,51.69465255737305
False,Schleusinger-Allee,70,W,C,L,ME,18.97915850891307,41.80116271972656
False,Schleusinger-Allee,70,W,C,L,SE,25.1233526123882,56.21633148193359
False,Schleusinger-Allee,70,W,C,R,ME,14.55312116233422,37.94683074951172
False,Schleusinger-Allee,70,W,C,R,SE,23.73510680389336,55.20117950439453
False,Schleusinger-Allee,70,W,C,R,ME,15.75014137024879,39.08434295654297
False,Schleusinger-Allee,70,W,C,R,SE,22.64212328585441,54.12432861328125
False,Schleusinger-Allee,70,W,C,R,ME,17.47278039925515,42.22143936157227
False,Schleusinger-Allee,70,W,C,R,SE,22.34664639677886,54.35832977294922
False,Schleusinger-Allee,70,W,C,R,ME,16.93408198478661,42.13331604003906
False,Schleusinger-Allee,70,W,C,R,SE,21.04217721519305,52.95242691040039
False,Schleusinger-Allee,70,W,C,R,ME,16.4543352922194,40.48695755004883
False,Schleusinger-Allee,70,W,C,R,SE,21.97729974865266,53.37147521972656
False,Schleusinger-Allee,70,W,C,L,ME,17.12622849379105,39.29024505615234
False,Schleusinger-Allee,70,W,C,L,SE,24.04446354022873,54.77952194213867
